mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_precision	mean_test_recall	model	param_C	param_activation	param_bootstrap	param_fit_intercept	param_gamma	param_hidden_layer_sizes	param_kernel	param_l1_ratio	param_learning_rate	param_max_depth	param_max_features	param_min_samples_leaf	param_min_samples_split	param_multi_class	param_n_estimators	param_n_neighbors	param_p	param_penalty	param_solver	param_tol	param_weights	params	rank_test_accuracy	rank_test_precision	rank_test_recall	split0_test_accuracy	split0_test_precision	split0_test_recall	split1_test_accuracy	split1_test_precision	split1_test_recall	split2_test_accuracy	split2_test_precision	split2_test_recall	split3_test_accuracy	split3_test_precision	split3_test_recall	split4_test_accuracy	split4_test_precision	split4_test_recall	std_fit_time	std_score_time	std_test_accuracy	std_test_precision	std_test_recall
0.9911319732666015	314.70884737968447	0.9312638580931264	0.9312638580931264	0.9312638580931264	KNeighbors																2	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 2}	19	19	19	0.944153577661431	0.944153577661431	0.944153577661431	0.926033779848573	0.926033779848573	0.926033779848573	0.9462930531231757	0.9462930531231757	0.9462930531231757	0.9251461988304094	0.9251461988304094	0.9251461988304094	0.9146198830409357	0.9146198830409357	0.9146198830409357	0.1726295916875347	1.8330834726288123	0.012112600718207614	0.012112600718207614	0.012112600718207614
1.1903648376464844	313.988796043396	0.9488855175633096	0.9488855175633096	0.9488855175633096	KNeighbors																2	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 2}	12	12	12	0.9557882489819662	0.9557882489819662	0.9557882489819662	0.9510774606872452	0.9510774606872452	0.9510774606872452	0.9626386456509048	0.9626386456509048	0.9626386456509048	0.939766081871345	0.939766081871345	0.939766081871345	0.9350877192982456	0.9350877192982456	0.9350877192982456	0.13271225873815978	1.7997711083116545	0.010144978216610668	0.010144978216610668	0.010144978216610668
1.228271245956421	307.4734523296356	0.9679075738125802	0.9679075738125802	0.9679075738125802	KNeighbors																2	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 2}	6	6	6	0.9749854566608493	0.9749854566608493	0.9749854566608493	0.9691322073383809	0.9691322073383809	0.9691322073383809	0.9813193228254524	0.9813193228254524	0.9813193228254524	0.9590643274853801	0.9590643274853801	0.9590643274853801	0.9549707602339181	0.9549707602339181	0.9549707602339181	0.1331866379347845	3.9780663747392233	0.009762803537408363	0.009762803537408363	0.009762803537408363
1.309420680999756	306.06500334739684	0.9744427587816548	0.9744427587816548	0.9744427587816548	KNeighbors																2	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 2}	1	1	1	0.9784758580570099	0.9784758580570099	0.9784758580570099	0.9813628421665695	0.9813628421665695	0.9813628421665695	0.98482194979568	0.98482194979568	0.98482194979568	0.9631578947368421	0.9631578947368421	0.9631578947368421	0.9643274853801169	0.9643274853801169	0.9643274853801169	0.12406798190986933	5.258464024861772	0.008956865582358774	0.008956865582358774	0.008956865582358774
1.3784267902374268	314.9913604259491	0.9470183218578597	0.9470183218578597	0.9470183218578597	KNeighbors																5	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 5}	14	14	14	0.9586969168121	0.9586969168121	0.9586969168121	0.9423412929528246	0.9423412929528246	0.9423412929528246	0.9667250437828371	0.9667250437828371	0.9667250437828371	0.9362573099415205	0.9362573099415205	0.9362573099415205	0.9309941520467836	0.9309941520467836	0.9309941520467836	0.17723837239582563	0.4066890449993005	0.013554628374432243	0.013554628374432243	0.013554628374432243
1.2120702266693115	314.8519156455994	0.9497024156844439	0.9497024156844439	0.9497024156844439	KNeighbors																5	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 5}	11	11	11	0.9616055846422339	0.9616055846422339	0.9616055846422339	0.9452533488642982	0.9452533488642982	0.9452533488642982	0.9667250437828371	0.9667250437828371	0.9667250437828371	0.9403508771929825	0.9403508771929825	0.9403508771929825	0.9345029239766082	0.9345029239766082	0.9345029239766082	0.1669711390706306	1.2850052453313443	0.012404440785672441	0.012404440785672441	0.012404440785672441
1.3527139186859132	307.0526409626007	0.9721087641498425	0.9721087641498425	0.9721087641498425	KNeighbors																5	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 5}	3	3	3	0.9773123909249564	0.9773123909249564	0.9773123909249564	0.9749563191613279	0.9749563191613279	0.9749563191613279	0.9842381786339754	0.9842381786339754	0.9842381786339754	0.9631578947368421	0.9631578947368421	0.9631578947368421	0.9608187134502923	0.9608187134502923	0.9608187134502923	0.07400945448628928	5.262866223799022	0.008825651864387418	0.008825651864387418	0.008825651864387418
1.45460205078125	306.0032154083252	0.9728089625393862	0.9728089625393862	0.9728089625393862	KNeighbors																5	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 5}	2	2	2	0.9784758580570099	0.9784758580570099	0.9784758580570099	0.9761211415259173	0.9761211415259173	0.9761211415259173	0.9842381786339754	0.9842381786339754	0.9842381786339754	0.9637426900584796	0.9637426900584796	0.9637426900584796	0.9614035087719298	0.9614035087719298	0.9614035087719298	0.04952218567947215	2.8479656517272645	0.00878156185452243	0.00878156185452243	0.00878156185452243
1.4000011444091798	312.4006308555603	0.9409499358151476	0.9409499358151476	0.9409499358151476	KNeighbors																10	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 10}	17	17	17	0.9552065154159395	0.9552065154159395	0.9552065154159395	0.9347699475829936	0.9347699475829936	0.9347699475829936	0.9597197898423818	0.9597197898423818	0.9597197898423818	0.9269005847953217	0.9269005847953217	0.9269005847953217	0.9280701754385965	0.9280701754385965	0.9280701754385965	0.08516564278531868	1.8960951309622653	0.013832861608991767	0.013832861608991767	0.013832861608991767
1.4150740146636962	312.756321144104	0.9459680242735442	0.9459680242735442	0.9459680242735442	KNeighbors																10	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 10}	16	16	16	0.9598603839441536	0.9598603839441536	0.9598603839441536	0.9411764705882353	0.9411764705882353	0.9411764705882353	0.963806187974314	0.963806187974314	0.963806187974314	0.9327485380116959	0.9327485380116959	0.9327485380116959	0.9321637426900585	0.9321637426900585	0.9321637426900585	0.0655198628415423	2.24185655268121	0.013409993692440269	0.013409993692440269	0.013409993692440269
