mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_precision	mean_test_recall	model	param_C	param_activation	param_bootstrap	param_fit_intercept	param_gamma	param_hidden_layer_sizes	param_kernel	param_l1_ratio	param_learning_rate	param_max_depth	param_max_features	param_min_samples_leaf	param_min_samples_split	param_multi_class	param_n_estimators	param_n_neighbors	param_p	param_penalty	param_solver	param_tol	param_weights	params	rank_test_accuracy	rank_test_precision	rank_test_recall	split0_test_accuracy	split0_test_precision	split0_test_recall	split1_test_accuracy	split1_test_precision	split1_test_recall	split2_test_accuracy	split2_test_precision	split2_test_recall	split3_test_accuracy	split3_test_precision	split3_test_recall	split4_test_accuracy	split4_test_precision	split4_test_recall	std_fit_time	std_score_time	std_test_accuracy	std_test_precision	std_test_recall
0.13843941688537598	8.914961004257203	0.21894654088050314	0.21894654088050314	0.21894654088050314	KNeighbors																2	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 2}	26	26	26	0.171875	0.171875	0.171875	0.17416829745596868	0.17416829745596868	0.17416829745596868	0.4176470588235294	0.4176470588235294	0.4176470588235294	0.16600790513833993	0.16600790513833993	0.16600790513833993	0.16435643564356436	0.16435643564356436	0.16435643564356436	0.011250622175582828	0.13934762856514055	0.09956238152777959	0.09956238152777959	0.09956238152777959
0.11779513359069824	8.749868297576905	0.2346698113207547	0.2346698113207547	0.2346698113207547	KNeighbors																2	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 2}	25	25	25	0.232421875	0.232421875	0.232421875	0.19960861056751467	0.19960861056751467	0.19960861056751467	0.35490196078431374	0.35490196078431374	0.35490196078431374	0.18181818181818182	0.18181818181818182	0.18181818181818182	0.20396039603960395	0.20396039603960395	0.20396039603960395	0.014819912256166802	0.11901174901459736	0.06235944089387082	0.06235944089387082	0.06235944089387082
0.11020088195800781	9.8762375831604	0.2971698113207547	0.2971698113207547	0.2971698113207547	KNeighbors																2	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 2}	21	21	21	0.275390625	0.275390625	0.275390625	0.30528375733855184	0.30528375733855184	0.30528375733855184	0.5215686274509804	0.5215686274509804	0.5215686274509804	0.17984189723320157	0.17984189723320157	0.17984189723320157	0.201980198019802	0.201980198019802	0.201980198019802	0.011119753626006736	0.1395775249146035	0.12140881393875293	0.12140881393875293	0.12140881393875293
0.11738495826721192	9.870081329345703	0.330188679245283	0.330188679245283	0.330188679245283	KNeighbors																2	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 2}	19	19	19	0.37890625	0.37890625	0.37890625	0.3522504892367906	0.3522504892367906	0.3522504892367906	0.45294117647058824	0.45294117647058824	0.45294117647058824	0.22727272727272727	0.22727272727272727	0.22727272727272727	0.2376237623762376	0.2376237623762376	0.2376237623762376	0.008561869563200824	0.1324970130830202	0.0860448108052453	0.0860448108052453	0.0860448108052453
0.10192551612854003	8.74394187927246	0.20872641509433962	0.20872641509433962	0.20872641509433962	KNeighbors																5	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 5}	27	27	27	0.19921875	0.19921875	0.19921875	0.18199608610567514	0.18199608610567514	0.18199608610567514	0.307843137254902	0.307843137254902	0.307843137254902	0.17193675889328064	0.17193675889328064	0.17193675889328064	0.18217821782178217	0.18217821782178217	0.18217821782178217	0.0055040017161230225	0.13741976885337398	0.050401254356147986	0.050401254356147986	0.050401254356147986
0.10682635307312012	8.752768087387086	0.20361635220125787	0.20361635220125787	0.20361635220125787	KNeighbors																5	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 5}	28	28	28	0.22265625	0.22265625	0.22265625	0.2054794520547945	0.2054794520547945	0.2054794520547945	0.2	0.2	0.2	0.1857707509881423	0.1857707509881423	0.1857707509881423	0.20396039603960395	0.20396039603960395	0.20396039603960395	0.007148587489555633	0.1364174337340309	0.011817132431095079	0.011817132431095079	0.011817132431095079
0.11146063804626465	9.89639949798584	0.2696540880503145	0.2696540880503145	0.2696540880503145	KNeighbors																5	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 5}	24	24	24	0.28125	0.28125	0.28125	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.3843137254901961	0.3843137254901961	0.3843137254901961	0.19367588932806323	0.19367588932806323	0.19367588932806323	0.201980198019802	0.201980198019802	0.201980198019802	0.019894343083704587	0.09462335789800787	0.06907773188560894	0.06907773188560894	0.06907773188560894
0.10922451019287109	9.850634574890137	0.28577044025157233	0.28577044025157233	0.28577044025157233	KNeighbors																5	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 5}	23	23	23	0.3203125	0.3203125	0.3203125	0.3131115459882583	0.3131115459882583	0.3131115459882583	0.3627450980392157	0.3627450980392157	0.3627450980392157	0.21146245059288538	0.21146245059288538	0.21146245059288538	0.2198019801980198	0.2198019801980198	0.2198019801980198	0.01020973327930943	0.13624151217224345	0.0594997900738266	0.0594997900738266	0.0594997900738266
0.10057902336120605	8.747135210037232	0.3007075471698113	0.3007075471698113	0.3007075471698113	KNeighbors																10	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 10}	20	20	20	0.34765625	0.34765625	0.34765625	0.39921722113502933	0.39921722113502933	0.39921722113502933	0.1980392156862745	0.1980392156862745	0.1980392156862745	0.2727272727272727	0.2727272727272727	0.2727272727272727	0.2851485148514851	0.2851485148514851	0.2851485148514851	0.0028139912165007245	0.12054828940931081	0.06862749974234121	0.06862749974234121	0.06862749974234121
0.10497479438781739	8.810096979141235	0.2873427672955975	0.2873427672955975	0.2873427672955975	KNeighbors																10	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 10}	22	22	22	0.33984375	0.33984375	0.33984375	0.4050880626223092	0.4050880626223092	0.4050880626223092	0.1588235294117647	0.1588235294117647	0.1588235294117647	0.2648221343873518	0.2648221343873518	0.2648221343873518	0.26732673267326734	0.26732673267326734	0.26732673267326734	0.0028326559901527045	0.08637825536650837	0.08265080406798161	0.08265080406798161	0.08265080406798161
